VelHandsCorrelation,AccHandsCorrelation,JerkHandsCorrelation,VelFeetCorrelation,AccFeetCorrelation,JerkFeetCorrelation,skew_Nose,skew_hands,skew_feet,Area_Nose,Area_Hands,Area_Feet,AreaStd_Nose,AreaStd_Hands,AreaStd_Feet,Periodicity_Nose,Periodicity_Hands,Periodicity_Feet,Labels
0.0511259793728862,0.0603584884352614,0.0527163530851826,0.166491185013844,0.0731464721052262,0.05763926682827,7.63737952738055,30.9921265397552,18.4494800004804,1.92627565694593,33.55691283388,21.8790877329229,0.462497408452933,6.87656976880076,3.11662471243103,0.00198503908646406,0.00432867570575531,0.00401177777493426,AT
0.314793565119367,0.115786192595308,0.0807614906535763,0.179851844394668,0.191204325706676,0.221196413728808,5.4307532543501,10.4429269159071,25.0198051691478,2.84937429791455,19.3769945116218,29.5551347456832,0.441050044954225,3.04450126287069,3.4875555350586,0.00157770947432599,0.00301486437948812,0.00496781441450606,AT
0.139298146000208,0.0497612017845989,0.0383490075907737,0.292314104701526,0.255863562135346,0.221724117050296,10.1824148409322,8.09435924091533,8.29865876948587,0.513601959164664,21.8675778894571,17.8581698239254,0.0134630298144267,1.72958040526269,1.57541453475037,0.000861286682919311,0.00353307935002006,0.00422334174111618,AT
0.0671307035485166,0.0320430766575164,0.0190829446256253,0.249739118756267,0.0838796307230496,0.0773684813814284,9.33312575434934,20.581819412997,31.962920749073,0.677219574028611,25.8420280152534,21.8274185844191,0.0610079085954481,2.86055469805883,1.96965498632862,0.000743284745157086,0.00320793290070395,0.00246956279150982,AT
0.0468018591005519,0.0202085629833087,0.0238716916371864,0.0366490102014191,0.118211213775054,0.138765391383341,10.8171691314333,22.2942674739804,16.9002191561055,0.237579913580174,56.0493337426015,31.5602631414762,0.119725771201296,9.62691213549834,5.51155018727433,0.00080004543545359,0.00870906664262875,0.00599343126347456,AT
0.0199759067605689,0.0329368621716131,0.0366330312418557,0.052504573315483,0.0959050461990806,0.102843454821448,11.8592186411106,21.7230694735716,26.3168832780108,1.65400894853667,52.557753878965,19.6913709728192,0.0790306714970608,4.30596568477542,0.766665159397931,0.000743685752544132,0.00322939686246186,0.00296280280731985,AT
0.298688308428845,0.122721051196009,0.13936322424184,0.459326223524351,0.257079794229791,0.237033654623934,13.8072267521721,25.740947421802,14.3740841649079,12.9356127952301,30.170439383081,22.9865115153257,0.230771209691706,1.58356521781679,1.02591352526912,0.00111442240420746,0.00291461900987598,0.00169421165095033,AT
0.129899584617551,0.12299430964288,0.122280033603835,0.513786941627431,0.259662535661122,0.22266497974285,3.18590690110429,22.0808447866535,8.57044830618909,0.628124496334998,22.500550372485,33.4322620310456,0.0183888583595091,3.63561571219888,4.43801583614278,0.0012297872342544,0.00271145720035019,0.0051902411482437,AT
0.147543646137465,0.0974747475916426,0.101861174681115,0.26277960789971,0.175242275106075,0.180011677095855,5.69123026299525,8.18769520027011,10.1324856897546,3.28951168454702,20.4848050830992,12.5252921471441,0.200929834607001,2.25854889282307,1.3182416472881,0.00273316079389488,0.00500520902241458,0.00393674602942828,AT
0.117672949214897,0.0632053480265755,0.0640526858131208,0.470395011213347,0.238393699300774,0.229129143644739,7.66644111014363,9.52362225673319,8.79961409257055,1.45557648851893,21.2947147352727,20.9768545511744,0.196834250430735,2.53488963760296,2.40061195777489,0.0012930337332372,0.00340182212172054,0.00392086911747698,AT
0.23508092458277,0.172867993858616,0.170419234098982,0.0386346705444438,0.0558814071236266,0.124875135440897,6.11365079720334,18.4250837208302,38.5646288203591,13.1800504922524,16.5380351117709,45.4611732164866,1.26358914830113,0.399966050704149,3.1994125397559,0.00117896596659501,0.00327333232411135,0.00418904909015829,AT
0.164643975469364,0.116006953825024,0.0743609278010494,0.213349281553563,0.143076121919698,0.116545749838019,1.81054001854746,7.59119765250172,12.644296705637,0,17.8762166860402,23.220808357677,0,1.49810193753929,1.96004349851626,0.000444716037128103,0.00286576580888384,0.00373981889802648,AT
0.119199268452093,0.0763816612161952,0.0658571131769962,0.285231492821552,0.243596023443248,0.179441895167053,5.46594909867607,18.7403499324284,12.5980091038782,0.128889716376693,15.3372702040329,19.3987423237344,0.00456037219660219,0.563045544043766,0.470553843263078,0.00140510297473849,0.00182446232288779,0.00201326758367128,AT
0.0372403904847329,0.0852990757873591,0.113690599742671,0.211418820233074,0.111578496572209,0.087972828079326,7.89165858348546,18.6207520583682,6.93188890682696,0.717995526206888,40.981946060359,20.9484257774842,0.251165167007185,8.57490007566723,4.12982100208184,0.0021174805324179,0.00711981596964185,0.00462831967505384,PT
0.0902063246304615,0.103018768927312,0.104353118331908,0.127498074142704,0.125664855463118,0.120057206400416,8.04818116880291,11.87576078665,35.3281280449665,0.740009051880821,16.1588727821519,36.8024287291538,0.177239543557385,3.91715350782894,6.53654275591912,0.00109336572490415,0.00392199901320559,0.00446152259621434,PT
0.468841647338014,0.19628091683289,0.117134583722358,0.0397741248338667,0.14147387328891,0.149220519473965,4.54995935470301,29.1148650570775,22.7753706908447,0.248276236444501,12.8111534885365,57.7143726463188,0.0595851358546363,3.89462717476329,20.4860038171619,0.00135981104462321,0.00655349981462879,0.00462349394597838,PT
0.160416624053539,0.156835482960277,0.144307348661363,0.163735088014049,0.15365583898229,0.137184437687372,7.26598087395053,4.05375812092295,5.06495875200969,0.359121542693579,25.7161446555285,23.9963314844741,0.164941704678416,9.06580381465391,7.64270240703773,0.00133856026078126,0.0065812951690553,0.00460505087909895,PT
0.146480634320598,0.132210034403763,0.0983813427550592,0.177905374050997,0.180557036038535,0.230672513254556,27.3676217084119,10.1383562536953,47.6713204925845,0.48528387011616,21.3962818020163,27.4920281607522,0.164016473305763,4.87973010367975,4.45500172766929,0.0023007797865969,0.00574080744137138,0.0044415147745763,PT
-0.00255807429246827,0.0225937115474042,0.0525179546525309,0.847618689279068,0.325641695837939,0.231179440482382,5.77601321901114,25.3858707101871,37.389590244771,0.0801685223662368,38.644304285913,45.3298918773286,0.0377338129840523,13.936348369487,14.9114887528378,0.00148431856923878,0.00397635873993342,0.00326861203124337,PT
0.0805522270169149,0.0330035434852492,0.0335484999307,0.330546474689626,0.119734228024363,0.0939088753789479,11.3024986312789,23.4019828850936,12.3806711854145,0.252012262462294,29.9862729625051,32.9573771618588,0.0744308835228703,4.66554398896747,3.8846124473328,0.00884780650846165,0.00532179079054553,0.00609047803611382,PT
